publisheddate,keyword,engagement_view,engagement_comment,engagement_share,engagement_like,engagement_love,engagement_sad,engagement_wow,engagement_angry
2025-05-05 10:00:32,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8576dc858aa8fb0b8c4",1238,0,3,47,1,0,0,0
2025-05-04 23:15:02,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8576dc858aa8fb0b8c4",0,2,2,111,0,1,0,0
2025-05-05 09:00:16,,0,111,19,409,77,0,0,0
2025-05-04 14:00:16,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b3160d187c89f62cf1c",0,0,0,0,0,0,0,0
2025-05-05 10:00:15,"6712337860d187c89f968c13, 6712337860d187c89f968c13_671238f260d187c89f96af0e, 671b657b6dc858aa8fb90ccd",0,16,4,860,4,0,1,0
2025-05-04 21:35:06,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8576dc858aa8fb0b8c4",0,6,1,275,0,1,0,3
2025-05-04 20:25:59,"6792168e63b8fc3a5239de7d, 67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_675006434ea656c706fc046a",0,11,23,248,7,0,1,0
2025-05-05 00:39:05,671b657b6dc858aa8fb90ccd,0,6,14,522,11,0,0,0
2025-05-05 08:01:06,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719ff506dc858aa8fb14862",24231,108,5,710,22,0,0,0
2025-05-05 07:00:16,,0,22,9,652,797,0,0,1
2025-05-05 08:18:14,"671b657b6dc858aa8fb90ccd, 677b7d38054b92e7d2682612",0,23,15,578,19,0,3,0
2025-05-04 14:21:55,"6710d4ef60d187c89f8e9c0d, 6710d4ef60d187c89f8e9c0d_6710d97760d187c89f8eb838",0,0,0,1,0,0,0,0
2025-05-05 10:00:17,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8576dc858aa8fb0b8c4",0,0,1,4,1,0,0,0
2025-05-04 22:55:02,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719ff506dc858aa8fb14862",0,2,8,580,74,1,1,1
2025-05-05 06:30:39,677b7d38054b92e7d2682612,0,35,17,951,21,0,4,0
2025-05-04 17:58:27,671b657b6dc858aa8fb90ccd,0,0,0,0,0,0,0,0
2025-05-05 09:47:15,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093ab260d187c89f62cc15, 675a94104ea656c7061d6994",0,0,0,2,0,0,0,0
2025-05-05 05:47:15,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8806dc858aa8fb0b9aa",33637,40,12,418,36,1,1,0
2025-05-05 07:00:02,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b0a60d187c89f62cd8f",0,15,1,33,5,0,0,0
2025-05-04 19:06:13,677b7d38054b92e7d2682612,53137,12,17,519,0,0,0,0
2025-05-05 08:30:03,67a5b2a163b8fc3a5270bb5b,0,0,0,10,0,0,0,0
2025-05-04 19:56:33,677b7d38054b92e7d2682612,0,0,3,41,8,0,1,0
2025-05-05 09:26:38,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719ff506dc858aa8fb14862",0,15,77,1296,2,140,1,0
2025-05-04 12:30:01,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8806dc858aa8fb0b9aa",0,434,29,702,22,6,5,256
2025-05-04 11:36:29,"6712337860d187c89f968c13, 6712337860d187c89f968c13_671238f260d187c89f96af0e",0,0,0,3,0,0,0,0
2025-05-04 16:00:18,677b7d38054b92e7d2682612,0,0,10,312,23,0,0,0
2025-05-04 17:42:18,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b3160d187c89f62cf1c",0,3,7,27,2,0,0,0
2025-05-05 01:21:10,677b7d38054b92e7d2682612,0,73,42,7847,18,13,54,3
2025-05-05 09:30:02,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_675006434ea656c706fc046a",0,0,0,14,0,0,0,0
2025-05-04 12:00:32,677b7d38054b92e7d2682612,0,2,13,505,24,0,2,0
2025-05-05 09:37:39,"6710d4ef60d187c89f8e9c0d, 6710d4ef60d187c89f8e9c0d_6710d97760d187c89f8eb838",3082,3,1,70,1,0,0,1
2025-05-04 18:54:15,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8806dc858aa8fb0b9aa",0,1,6,76,7,0,1,0
2025-05-05 11:01:09,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67160ee26dc858aa8f965ec7",554,0,0,0,0,0,0,0
2025-05-04 12:00:05,"6712337860d187c89f968c13, 6712337860d187c89f968c13_671238f260d187c89f96af0e",0,0,0,1,0,0,0,0
2025-05-05 08:00:06,671b657b6dc858aa8fb90ccd,0,2,78,88,4,0,0,0
2025-05-04 10:07:17,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b3160d187c89f62cf1c",823,2,5,13,3,0,1,0
2025-05-05 11:10:53,"6712337860d187c89f968c13, 6712337860d187c89f968c13_6712362560d187c89f969d6d, 6712337860d187c89f968c13_671236d660d187c89f96a21e",14,0,0,2,0,0,0,0
2025-05-05 06:00:06,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b0a60d187c89f62cd8f",0,129,9,435,3,0,0,0
2025-05-05 09:40:45,"6710d4ef60d187c89f8e9c0d, 6710d4ef60d187c89f8e9c0d_6710d97760d187c89f8eb838",0,0,0,6,0,0,0,0
2025-05-04 18:53:01,671b657b6dc858aa8fb90ccd,0,10,44,138,25,0,0,0
2025-05-05 09:49:31,"6712337860d187c89f968c13, 6712337860d187c89f968c13_6712362560d187c89f969d6d, 6712337860d187c89f968c13_671236d660d187c89f96a21e",25,0,0,1,0,0,0,0
2025-05-05 06:00:03,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b0a60d187c89f62cd8f",0,2,9,54,0,0,0,0
2025-05-05 03:15:28,677b7d38054b92e7d2682612,0,2,1,86,0,0,0,0
2025-05-04 23:47:11,677b7d38054b92e7d2682612,0,12,6,137,2,0,0,0
2025-05-05 06:54:59,677b7d38054b92e7d2682612,0,5,9,275,6,0,0,0
2025-05-05 07:52:20,677b7d38054b92e7d2682612,0,0,1,39,0,0,0,0
2025-05-05 09:19:16,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8806dc858aa8fb0b9aa",0,0,2,22,5,0,0,0
2025-05-04 21:23:56,677b7d38054b92e7d2682612,0,5,7,406,22,0,1,0
2025-05-05 11:30:19,"6710d4ef60d187c89f8e9c0d, 6710d4ef60d187c89f8e9c0d_6710d97760d187c89f8eb838",0,1,3,6,0,0,0,0
2025-05-05 08:25:16,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e80e6dc858aa8fb0b74c",0,8,7,308,2,0,1,0
2025-05-05 10:00:33,"6712337860d187c89f968c13, 6712337860d187c89f968c13_671238f260d187c89f96af0e",12032,1,43,215,12,0,1,0
2025-05-04 14:00:15,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b3160d187c89f62cf1c",0,0,0,0,0,0,0,0
2025-05-05 10:31:41,677b7d38054b92e7d2682612,0,0,2,2,0,0,0,0
2025-05-05 08:53:56,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67160ee26dc858aa8f965ec7",0,0,1,3,0,0,0,0
2025-05-05 09:15:47,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e80e6dc858aa8fb0b74c",68398,83,42,2018,3,7,14,189
2025-05-05 00:28:33,677b7d38054b92e7d2682612,0,25,5,288,3,0,0,1
2025-05-05 11:21:13,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719ff506dc858aa8fb14862",0,12,1,271,5,0,1,0
2025-05-05 07:21:29,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8806dc858aa8fb0b9aa, 671b657b6dc858aa8fb90ccd",0,15,165,628,33,0,1,0
2025-05-05 08:11:38,677b7d38054b92e7d2682612,0,21,42,1102,15,0,2,1
2025-05-04 11:30:00,"6712337860d187c89f968c13, 6712337860d187c89f968c13_671236d660d187c89f96a21e",0,0,1,6,0,0,0,0
2025-05-05 10:30:43,"671b657b6dc858aa8fb90ccd, 671b657b6dc858aa8fb90ccd_671b65d76dc858aa8fb90fd6, 671b657b6dc858aa8fb90ccd_671b65d76dc858aa8fb90fd6_6721bf156dc858aa8fdf5ed0",1530,1,1,20,0,0,1,0
2025-05-05 09:00:06,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8576dc858aa8fb0b8c4",0,1,1,131,1,0,0,0
2025-05-05 10:55:29,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719ff506dc858aa8fb14862",0,406,159,1769,1,40,28,0
2025-05-04 14:00:18,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b3160d187c89f62cf1c",0,0,0,0,0,0,0,0
2025-05-05 11:30:09,"6792168e63b8fc3a5239de7d, 6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8576dc858aa8fb0b8c4",0,7,8,184,8,0,0,0
2025-05-04 09:51:17,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_675006434ea656c706fc046a",643,2,3,16,6,0,0,0
2025-05-05 11:01:27,675a94104ea656c7061d6994,0,0,0,6,0,0,0,0
2025-05-04 20:50:48,"6710d4ef60d187c89f8e9c0d, 6710d4ef60d187c89f8e9c0d_6710d97760d187c89f8eb838",0,0,13,8,0,0,0,0
2025-05-05 10:58:20,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8576dc858aa8fb0b8c4",7918,20,5,221,25,0,0,1
2025-05-05 08:18:12,677b7d38054b92e7d2682612,12939,3,14,93,4,0,0,0
2025-05-05 10:00:17,"6712337860d187c89f968c13, 6712337860d187c89f968c13_6712362560d187c89f969d6d",0,1,51,28,1,0,0,0
2025-05-05 00:14:48,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8576dc858aa8fb0b8c4",21498,5,13,184,6,0,0,0
2025-05-04 20:01:46,677b7d38054b92e7d2682612,0,0,0,7,0,0,0,0
2025-05-04 16:00:22,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b3160d187c89f62cf1c",0,0,0,0,0,0,0,0
2025-05-05 10:55:32,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e80e6dc858aa8fb0b74c",0,400,228,5916,11,4,86,6
2025-05-04 23:20:53,677b7d38054b92e7d2682612,0,9,2,48,1,0,0,0
2025-05-04 13:18:36,677b7d38054b92e7d2682612,0,1,0,6,0,0,0,0
2025-05-05 07:00:13,"6712337860d187c89f968c13, 6712337860d187c89f968c13_671238f260d187c89f96af0e",0,0,0,3,0,0,0,0
2025-05-04 13:36:31,671b657b6dc858aa8fb90ccd,0,104,72,3732,214,13,19,0
2025-05-05 00:36:19,"671b657b6dc858aa8fb90ccd, 677b7d38054b92e7d2682612",0,27,64,3256,222,0,7,0
2025-05-05 11:00:52,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8576dc858aa8fb0b8c4",2477,8,3,142,7,0,0,0
2025-05-05 09:04:30,677b7d38054b92e7d2682612,0,2,223,133,2,0,0,0
2025-05-05 11:08:57,"6712337860d187c89f968c13, 6712337860d187c89f968c13_671238f260d187c89f96af0e",0,0,0,0,0,0,0,0
2025-05-04 14:50:31,"6712337860d187c89f968c13, 6712337860d187c89f968c13_671238f260d187c89f96af0e",0,0,0,1,0,0,0,0
2025-05-05 05:44:56,677b7d38054b92e7d2682612,0,0,1,91,4,0,0,0
2025-05-05 09:17:56,677b7d38054b92e7d2682612,0,2,1,27,4,0,0,0
2025-05-05 08:30:48,677b7d38054b92e7d2682612,0,2,0,8,0,0,0,0
2025-05-04 17:31:55,671b657b6dc858aa8fb90ccd,341791,0,0,10,1,0,0,0
2025-05-05 10:14:35,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b0a60d187c89f62cd8f",0,0,11,3,0,0,0,0
2025-05-05 09:30:34,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e80e6dc858aa8fb0b74c",0,10,8,377,1,2,1,2
2025-05-05 09:04:37,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b0a60d187c89f62cd8f",0,0,0,5,1,0,0,0
2025-05-04 18:22:48,"6712337860d187c89f968c13, 6712337860d187c89f968c13_6712358e60d187c89f969937, 6712337860d187c89f968c13_6712358e60d187c89f969937_6715d45e6dc858aa8f948b7c, 6712337860d187c89f968c13_6712358e60d187c89f969937_6715d6b96dc858aa8f9499db",0,0,0,9,0,0,0,0
2025-05-05 12:00:19,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6796f92a63b8fc3a52477f62, 6719e79d6dc858aa8fb0b4cb_6796f92a63b8fc3a52477f62_67a31f4e63b8fc3a526998b1, 6719e79d6dc858aa8fb0b4cb_6796f92a63b8fc3a52477f62_67a31f4e63b8fc3a526998b1_67a31f8163b8fc3a5269994e, 6719e79d6dc858aa8fb0b4cb_6796f92a63b8fc3a52477f62_67a31f4e63b8fc3a526998b1_67a31f9763b8fc3a52699991, 6719e79d6dc858aa8fb0b4cb_6796f92a63b8fc3a52477f62_67a31f4e63b8fc3a526998b1_67a31fb163b8fc3a526999de",0,6,21,455,663,0,1,0
2025-05-04 20:53:12,677b7d38054b92e7d2682612,0,8,0,20,1,0,0,0
2025-05-05 10:56:55,"6710d4ef60d187c89f8e9c0d, 6710d4ef60d187c89f8e9c0d_6710d97760d187c89f8eb838",0,0,0,3,0,0,0,0
2025-05-04 15:32:12,"6712337860d187c89f968c13, 6712337860d187c89f968c13_671238f260d187c89f96af0e",0,0,10,2,0,0,0,0
2025-05-05 10:04:19,677b7d38054b92e7d2682612,0,13,2,15,3,0,1,0
2025-05-05 06:08:58,671b657b6dc858aa8fb90ccd,0,0,0,1,0,0,0,0
2025-05-05 07:29:35,"671b657b6dc858aa8fb90ccd, 671b657b6dc858aa8fb90ccd_671b65d76dc858aa8fb90fd6, 671b657b6dc858aa8fb90ccd_671b65d76dc858aa8fb90fd6_6721bf156dc858aa8fdf5ed0",0,95,29,2958,738,0,4,0
2025-05-04 10:33:12,"6712337860d187c89f968c13, 6712337860d187c89f968c13_671238f260d187c89f96af0e",0,0,0,2,0,0,0,0
2025-05-05 09:31:36,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8806dc858aa8fb0b9aa",0,7,8,163,16,0,1,0
2025-05-05 09:01:24,677b7d38054b92e7d2682612,0,9,5,597,4,0,0,0
2025-05-04 16:00:22,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b3160d187c89f62cf1c",0,0,0,0,0,0,0,0
2025-05-04 17:45:02,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719ff506dc858aa8fb14862",0,0,2,3,0,0,0,0
2025-05-05 08:14:54,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e80e6dc858aa8fb0b74c, 6719e79d6dc858aa8fb0b4cb_6719e80e6dc858aa8fb0b74c_672435616dc858aa8fea0bc6, 6719e79d6dc858aa8fb0b4cb_6719e8806dc858aa8fb0b9aa, 6719e79d6dc858aa8fb0b4cb_6719ff506dc858aa8fb14862",0,0,0,0,0,0,0,0
2025-05-04 11:00:16,"6710d4ef60d187c89f8e9c0d, 6710d4ef60d187c89f8e9c0d_6710d97760d187c89f8eb838",0,1,8,75,0,0,0,0
2025-05-04 14:00:14,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b3160d187c89f62cf1c",0,0,0,0,0,0,0,0
2025-05-04 22:06:20,677b7d38054b92e7d2682612,0,1,2,138,1,0,0,0
2025-05-05 12:15:01,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719ff506dc858aa8fb14862",0,63,15,618,0,0,6,3
2025-05-05 08:47:10,671b657b6dc858aa8fb90ccd,0,3,0,100,17,0,0,0
2025-05-05 11:00:27,677b7d38054b92e7d2682612,0,4,18,325,6,0,0,0
2025-05-05 04:27:56,677b7d38054b92e7d2682612,0,1,3,253,1,0,1,0
2025-05-05 12:24:42,"6710d4ef60d187c89f8e9c0d, 6710d4ef60d187c89f8e9c0d_6710d97760d187c89f8eb838",5351,0,9,44,0,0,0,0
2025-05-05 08:40:17,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093ab260d187c89f62cc15, 675a94104ea656c7061d6994",0,45,102,273,3,7,0,0
2025-05-05 08:16:01,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8576dc858aa8fb0b8c4",0,0,0,0,0,0,0,0
2025-05-05 03:00:57,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093ab260d187c89f62cc15, 675a94104ea656c7061d6994",0,9,5,16,2,0,0,0
2025-05-05 07:30:48,"6712337860d187c89f968c13, 6712337860d187c89f968c13_671236d660d187c89f96a21e",0,0,3,1,0,0,0,0
2025-05-04 18:37:31,677b7d38054b92e7d2682612,0,0,0,5,0,0,0,0
2025-05-05 12:05:03,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8576dc858aa8fb0b8c4",0,0,0,21,1,0,0,0
2025-05-04 12:50:08,"6712337860d187c89f968c13, 6712337860d187c89f968c13_671238f260d187c89f96af0e",5224,1,9,70,7,0,0,0
2025-05-05 12:00:16,677b7d38054b92e7d2682612,0,4,3,187,18,1,1,0
2025-05-04 12:00:29,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b0a60d187c89f62cd8f, 67093a4c60d187c89f62c9ee_675006434ea656c706fc046a",0,0,10,35,4,0,0,0
2025-05-05 10:21:38,"6710d4ef60d187c89f8e9c0d, 6710d4ef60d187c89f8e9c0d_6710d97760d187c89f8eb838",0,3,3,27,0,0,0,7
2025-05-04 10:17:02,"6712337860d187c89f968c13, 6712337860d187c89f968c13_671238f260d187c89f96af0e",0,1,3,55,7,0,0,0
2025-05-05 08:21:13,"6712337860d187c89f968c13, 6712337860d187c89f968c13_671236d660d187c89f96a21e",0,0,2,2,0,0,0,0
2025-05-05 08:00:30,"67590d8d4ea656c706188060, 67590d8d4ea656c706188060_67590dd14ea656c706188157",0,1,14,47,0,0,0,0
2025-05-05 08:00:45,"6712337860d187c89f968c13, 6712337860d187c89f968c13_671236d660d187c89f96a21e",0,0,2,4,0,0,0,0
2025-05-04 21:31:05,677b7d38054b92e7d2682612,0,10,11,465,8,0,0,0
2025-05-05 08:20:34,"6712337860d187c89f968c13, 6712337860d187c89f968c13_671236d660d187c89f96a21e",0,0,1,0,0,0,0,0
2025-05-05 10:45:59,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e80e6dc858aa8fb0b74c",178076,577,218,2258,12,2,5,33
2025-05-05 06:30:13,"6712337860d187c89f968c13, 6712337860d187c89f968c13_671236d660d187c89f96a21e",0,0,1,1,0,0,0,0
2025-05-04 18:01:12,"6712337860d187c89f968c13, 6712337860d187c89f968c13_671236d660d187c89f96a21e",564,0,0,7,0,0,0,0
2025-05-05 12:30:05,,0,24,48,646,891,0,1,0
2025-05-05 11:21:27,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719ff506dc858aa8fb14862",0,24,10,477,0,5,7,0
2025-05-05 12:41:39,,49102,95,227,1257,1419,0,5,0
2025-05-05 05:29:52,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e80e6dc858aa8fb0b74c",73747,213,33,717,111,0,0,0
2025-05-05 11:47:04,"6710d4ef60d187c89f8e9c0d, 6710d4ef60d187c89f8e9c0d_6710d97760d187c89f8eb838",0,0,1,2,0,0,0,0
2025-05-05 11:05:52,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719ff506dc858aa8fb14862",0,270,67,888,0,33,12,1
2025-05-05 09:02:50,677b7d38054b92e7d2682612,0,0,2,4,0,0,0,0
2025-05-05 05:29:15,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8576dc858aa8fb0b8c4, 677b7d38054b92e7d2682612",4061,92,12,162,17,0,1,0
2025-05-05 10:23:08,677b7d38054b92e7d2682612,0,1,2,32,0,0,0,0
2025-05-05 08:02:08,677b7d38054b92e7d2682612,0,16,31,842,13,0,1,1
2025-05-05 11:18:11,"6710d4ef60d187c89f8e9c0d, 6710d4ef60d187c89f8e9c0d_6710d97760d187c89f8eb838",0,0,2,4,0,0,0,0
2025-05-04 18:43:48,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8576dc858aa8fb0b8c4",0,0,0,5,3,0,0,0
2025-05-05 12:00:13,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b3160d187c89f62cf1c",0,0,0,0,0,0,0,0
2025-05-04 12:04:58,"6712337860d187c89f968c13, 6712337860d187c89f968c13_6712358e60d187c89f969937",0,15,21,118,11,1,0,0
2025-05-05 09:56:14,"6792168e63b8fc3a5239de7d, 671b657b6dc858aa8fb90ccd",0,0,0,0,0,0,0,0
2025-05-04 13:41:44,677b7d38054b92e7d2682612,0,0,0,110,2,0,0,0
2025-05-05 12:08:44,"6712337860d187c89f968c13, 6712337860d187c89f968c13_671238f260d187c89f96af0e",0,0,0,5,0,0,0,0
2025-05-05 11:31:26,671b657b6dc858aa8fb90ccd,0,0,2,26,0,0,0,0
2025-05-05 12:49:14,677b7d38054b92e7d2682612,0,3,3,640,16,0,0,0
2025-05-04 20:55:03,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8576dc858aa8fb0b8c4",0,13,4,211,0,0,2,0
2025-05-05 10:24:26,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b0a60d187c89f62cd8f, 67093a4c60d187c89f62c9ee_67093b3160d187c89f62cf1c",0,0,0,18,0,0,0,0
2025-05-04 14:05:27,677b7d38054b92e7d2682612,0,0,0,0,0,0,0,0
2025-05-04 16:00:12,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b3160d187c89f62cf1c",0,0,0,0,0,0,0,0
2025-05-04 19:50:03,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8576dc858aa8fb0b8c4",0,5,23,1041,2,2,5,0
2025-05-05 09:15:33,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_675006434ea656c706fc046a",0,89,55,1246,52,0,7,0
2025-05-05 12:00:25,"6792168e63b8fc3a5239de7d, 6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e80e6dc858aa8fb0b74c",4222,1,1,67,1,0,0,0
2025-05-05 09:00:02,677b7d38054b92e7d2682612,0,3,0,19,0,0,0,0
2025-05-04 19:30:03,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8576dc858aa8fb0b8c4",0,132,151,4934,5,1620,18,20
2025-05-05 13:00:00,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b3160d187c89f62cf1c",0,7,10,73,2,0,0,1
2025-05-05 12:00:51,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b3160d187c89f62cf1c",5074,7,10,37,3,0,0,1
2025-05-05 13:02:50,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719ff506dc858aa8fb14862",37895,7,3,156,12,0,0,0
2025-05-04 20:00:01,677b7d38054b92e7d2682612,0,0,8,58,2,0,0,0
2025-05-05 13:15:25,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8576dc858aa8fb0b8c4",3696,9,8,286,7,0,1,0
2025-05-05 09:56:54,671b657b6dc858aa8fb90ccd,0,43,1,868,254,0,4,0
2025-05-05 09:49:17,677b7d38054b92e7d2682612,0,0,0,4,0,0,0,0
2025-05-04 21:32:47,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093ab260d187c89f62cc15, 675a94104ea656c7061d6994",0,1,0,3,0,0,0,0
2025-05-05 12:55:02,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8576dc858aa8fb0b8c4",1743,7,1,44,4,0,0,0
2025-05-05 12:00:10,677b7d38054b92e7d2682612,0,8,1,301,1,0,0,0
2025-05-05 12:10:26,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8576dc858aa8fb0b8c4",14366,111,17,235,45,1,1,0
2025-05-05 07:00:31,,388443,19,49,10181,35,2,1,1
2025-05-05 13:00:15,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8576dc858aa8fb0b8c4",0,7,6,259,12,0,2,0
2025-05-05 12:22:25,677b7d38054b92e7d2682612,0,2,16,263,13,0,0,0
2025-05-05 13:00:29,671b657b6dc858aa8fb90ccd,0,0,4,19,0,0,0,0
2025-05-04 08:00:59,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8806dc858aa8fb0b9aa",188052,12,23,6363,29,0,0,1
2025-05-05 13:38:01,"6710d4ef60d187c89f8e9c0d, 6710d4ef60d187c89f8e9c0d_6710d97760d187c89f8eb838",0,0,5,67,0,0,0,0
2025-05-04 23:09:01,677b7d38054b92e7d2682612,0,0,2,117,13,0,0,0
2025-05-05 11:00:22,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719ea326dc858aa8fb0c4e4",0,4,9,33,0,0,0,0
2025-05-04 07:45:16,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8806dc858aa8fb0b9aa",80261,4,14,1300,7,0,0,0
2025-05-05 13:48:52,,0,173,308,2252,3048,0,6,1
2025-05-05 11:30:45,677b7d38054b92e7d2682612,0,3,2,20,3,0,0,0
2025-05-05 08:10:36,677b7d38054b92e7d2682612,0,1,1,31,5,0,0,0
2025-05-04 22:00:06,677b7d38054b92e7d2682612,0,0,1,45,4,0,0,0
2025-05-05 13:39:48,677b7d38054b92e7d2682612,0,2,6,107,3,0,0,0
2025-05-05 08:28:26,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093ab260d187c89f62cc15, 67093a4c60d187c89f62c9ee_67093b0a60d187c89f62cd8f, 675a94104ea656c7061d6994",0,38,57,294,26,0,0,0
2025-05-05 11:48:35,677b7d38054b92e7d2682612,10821,0,3,76,2,0,0,0
2025-05-05 05:35:00,677b7d38054b92e7d2682612,0,13,1,824,6,1,3,0
2025-05-05 13:43:28,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719ff506dc858aa8fb14862",0,20,20,455,1,0,8,0
2025-05-05 10:00:13,677b7d38054b92e7d2682612,0,7,10,142,0,2,0,0
